gene	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast
ENSG00000109475	135.713105	278.332207	150.1572	124.973044	153.53052	204.3126	251.90757	112.914272	181.56978	497.22011	89.529938	304.48991	492.17754	280.60461	177.608828	329.722646	376.215119	118.38107	273.48759	325.959088	167.05953	365.007973	155.810453	96.79917	299.62514
ENSG00000109501	18.66685	6.56146	13.302581	14.360034	6.43259	9.84148	4.59472	10.88581	6.17836	4.31012	6.168	30.83281	1.730838	11.24995	7.67945	18.96872	9.33672	6.60486	20.543153	8.09116	9.23154	16.6756	19.74403	12.784588	33.7691
ENSG00000109519	43.4249	25.7036	18.17739	5.355254	22.03447	29.64824	8.53429	47.1383	35.3557	25.59138	33.6835	33.22974	36.65213	15.01764	25.391599	28.01105	34.0366	26.1399	15.4309	28.37502	66.6853	48.0203	40.5894	15.61747	8.01023
ENSG00000109534	4.13293	5.44729	2.38273	0.623924	10.0065000783278	0.698663	2.495203	7.54412	9.6812851460647	3.64762	14.170153	3.12154	8.99901	7.35591	10.016898	7.64654	6.69036	9.07249	4.25405	7.27409	8.44743	11.22223	11.54326	9.89871	12.23259
ENSG00000109536	62.39508	43.93063	31.991620148947	34.56529	70.367376	51.19262	48.582731	45.106	67.50477	31.527590191291	47.54437	60.90954	59.22083	52.1	60.78637	54.09288	54.33387	47.51649	85.83541	75.74365	89.30593	73.48853	84.15374	97.89467	36.64221
ENSG00000109572	12.8329	18.144576	17.4787391	17.255507	24.966349152	24.904937	20.80356	19.19219	12.707438	19.8118	19.0169707	28.14368	29.39229	9.08073	26.753835	25.63171	17.159503	26.3576750939507	11.346834	23.6886610077674	7.188099	10.2666746	14.296927	28.47837	13.846276
ENSG00000109576	2.62104539	1.801973	4.376250603	0.517359674	1.608147	11.6849353	2.171105665	0.358802902	1.637953325	2.67308324	0.248424644	3.34512345	1.37823819	2.926453337	5.9398626	5.05833177	0	1.71702238	4.958690338	7.88268	6.17866903	3.56065139	0.510403194	0	17.55937466
ENSG00000109586	30.14099	25.91217	13.59132	5.61567	26.17172	4.52645	10.0797	11.442412	16.1727	7.18361	21.65729	12.59226	10.30975	1.294112	37.24787	17.0688	10.48127	11.7971	16.17833	18.464493	12.63527	8.533209	10.043199	25.508367	8.53333
ENSG00000109606	61.187228	51.2916	66.001644	46.766658	65.2296	50.880744	48.729363	58.974025	89.48146	70.1276290113178	26.990214	71.76328	48.584696	50.99531	43.089625	40.971219	42.94186	42.63141	67.450415	66.971573	81.61887	79.048598	68.6824131	49.661231	59.235792
ENSG00000109610	2.01347	10.98581	20.58469	5.453447	0	1.32009	12.18088	5.02015	5.61548	4.71275	20.59659	11.7843	8.72963	9.592532	16.78091	7.23695	9.40165	10.74833	5.58026	10.6117	1.44606	7.83746	8.84699	39.14219	16.24932
ENSG00000109618	9.57752	16.359481	0.701712	7.42005	0.215336	7.046822	6.3296603	8.30853	4.240739	3.364421	18.57731	12.05184	11.9961035	15.48737	10.40479	10.41195	5.853277	3.151891	2.504867	2.541422	0	4.9997914	7.355531	6.8998	11.8623236
ENSG00000109625	7.73582	19.752292	24.00133	3.69812	20.85354	23.075	9.67966	0	4.36073	3.468167	0	0	3.755807	5.62366	0.980828	20.6003	15.7647	1.461164	44.6913	12.79122	3.66043	25.18857	35.52117	14.8285	24.07218
ENSG00000109654	8.284153	0.929655	0.720811	2.187306	3.14772	2.260777	1.650381	0.482028	0.0838944	4.711056	1.800799	13.123386	2.04704	1.323346	7.299082	2.74785	2.100016	8.008127	1.114143	6.789885	4.208967	0.974027	0.856933	3.410041	4.40804
ENSG00000109667	0.284545	8.664509	7.644672	8.856063	1.32621	8.0525	5.6146715266	0	4.736965	6.240413	2.86334	8.79181	5.49501	1.75184	0.246644	0	4.618674	1.24862	1.398146	7.711463824	9.34809679421	3.314676	0.534119	4.17226	0.211461
ENSG00000109670	7.144031	9.312853	6.260072	5.051615	7.446002	3.1696432	15.47435	1.61138	29.200107	21.310423	16.609167	3.61514	9.243498	14.199754	3.715938	27.975403	15.919331	8.792711	8.623738	30.255069	11.538908	16.487654	22.855804	28.942144	35.40055
ENSG00000109674	0	0.297736	0	0.876528	0	0	0.488479	0.421978	0	0	2.42506	0.315221	2.070998	0	2.052542	1.36602	0.687319	0.201265	0.964442	0	0.674904	3.54023	0.775898	1.46004	0
ENSG00000109680	10.7227000892096	13.45831	21.993294	3.71817	40.93016	16.06112	9.93356	12.65715	19.32931	22.230248	22.29561	20.16733	19.60507	11.2475	13.21914498	18.56592	7.52271	14.84303	22.30867	13.875991	13.16311	21.68503	36.99019	21.251887	14.25562
ENSG00000109684	0.187905	0.157217	0	1.36092	2.132414	1.1064821	1.55364	2.97625	0.951146	3.03956	2.162359	3.49488	1.3424	0.13483	0.0906267	0.00166487	2.91397	0.834756	0.184136	7.503225	0.522777	0.947491	1.51924	3.518009	2.36229811
ENSG00000109685	12.523087	3.672803	11.786	2.0975914	10.364301	6.9264467	13.2808765	5.8692717	8.05757512989	5.303893	9.853864	7.5465346	9.560695	6.678255	8.754814	5.701626	2.735228	13.623969	12.72063672004	9.415456	19.7818647571334	12.455432	8.044574412	8.022118	17.31315525
ENSG00000109686	43.588247	81.49692	55.70359690932	57.250897	50.5151450867	78.63815	83.689820817	55.662623	79.015118559	74.9434930136085	65.45774	205.72721	104.7453091517	137.741130987185	51.088258	82.75252702	103.919743375	56.20689	100.53884258	139.69892	89.53074	50.6588790014226	48.3811090092069	56.7486000179791	67.133397
ENSG00000109689	8.965055	6.47404	15.74456	0	3.728491	4.540931	17.49389	4.451945	5.471685	0.961855	13.33176	0	5.523332	1.925267	6.009063	4.257368	0.801986	10.952505	1.0857914	11.328626	13.014688	1.0339300101742	7.239979	0	1.23543
ENSG00000109705	0.79412	2.26205	1.63838	0	0.297665	1.94986	1.63323	0.154241	0.428636	1.05953	2.57356	7.28096	5.23919	6.30325	1.08029	0.96382	0.966708	0.678576	6.14062	1.49277	0	1.04519	0	0	3.18248
ENSG00000109736	47.47239	50.49225	66.4505900731658	30.83644	56.49875	45.12404	27.2617394519	44.7617	65.85776	42.51547	51.5102	68.631404	24.65342	54.94093	76.19677	64.1969248087	62.614744	61.3131	71.62208	31.25353	38.4928	50.36287	112.07627	64.8818	91.64777
ENSG00000109738	18.19448	20.21744347547	36.32086	18.6772438	1.706972	4.667318	6.598193	12.19417	16.84563	5.422618	7.57221	0	6.91912	7.67967725	20.320146	13.81287	10.90071	21.54727574401	24.128647	0	31.65946	31.29729642	34.09674	13.840295	9.40502
ENSG00000109743	5.17314	11.50888	2.01529	4.28363	5.61665	12.92367	1.18018	4.07801	11.983018	9.313570086	12.93553525	38.791335479	18.98595	11.792638	6.41025	18.31348	17.29428	2.68732	37.96352	25.96361	3.402598	6.807670181165	5.20441	7.30618	15.07894
ENSG00000109756	21.281445	21.802987	8.03311040375	29.019424	4.489661	7.662985	9.092850925488	18.281331	9.556748	19.60411	7.259298	7.051991	13.36261	9.358518	15.330927	3.74045	5.372734	18.67856	13.891438	8.795239	40.20383	15.997636	17.417026	11.63363	20.678038
ENSG00000109762	1.08051	4.581615	0.709731	4.96943	1.361589	3.112856	2.9382012	0.245621	1.99287	1.74303	0.282224	0.203377	2.034281	2.626397	3.090781	4.081873	4.187819	0.81167900274846	2.01652	0.393057	9.10619000196979	2.52443032733794	6.824446	1.752097	0
ENSG00000109771	2.057685	0.939822	2.540512	0.173004	0.2917718	1.101588	0.417925	0.593067	5.22856	3.951384	2.077578	1.27989	2.413713	6.04358	1.45897	2.956448	1.209878	2.194006	0.877032	0.340707	4.95209	6.12157	6.658209	11.573452	7.776539
ENSG00000109775	79.8434496534	61.53474	59.83387	109.1398	37.9540552202	80.74162	28.70741	106.08528	97.23209607	51.19986	62.79100249	95.68736	68.63122	56.79958	54.07356	88.5649	44.0527633	55.143964	56.31468	44.37637	138.47606	110.81631	61.24897	64.76579	83.16704
ENSG00000109787	14.52796	25.10343	20.56517	13.17271	11.36508	6.87173	10.85718	17.30869	12.97764	33.32942	12.05001	17.504324	24.28683	13.5017	11.55256	20.77891	28.2841	30.20328	24.32819	59.70997	31.28564	8.76036	35.16289	19.2571	18.04755
ENSG00000109790	1.70216	2.49237	3.917338	5.071277	6.645198	0	5.74955	5.024959	8.49289	1.723318	1.378988	1.21673	4.540476161385	14.43133	1.371863	4.79145	3.890044	7.785831	7.444329	0.710999	3.93705	1.774656	2.83225	1.86407	8.444168
ENSG00000109794	3.33096	2.734104	10.39612	4.214317	0	4.05482	16.27242	3.880741	3.90212	3.00052	0.96279	9.22682	15.05489	1.377077	9.799134	1.139074	4.0171	8.849272	16.19516	24.032405	1.88273	17.20062	0	0	1.39934
ENSG00000109805	0	0	1.09206	0	0	0	3.63534	3.971961	4.960146	0.853837	3.238888	3.152446	0	0	0	4.527541	2.470401	0.121092	0	0	2.506916	3.301723	3.428855	0	0
ENSG00000109814	493.59495	334.535130318183	394.540880018212	282.192	89.2535	224.027057908	175.1476174	642.90672001353	493.76312	376.65611	509.98254	207.72834	340.361002371797	388.54384	345.36332	353.58832256268	359.16907	204.59021	228.09345	275.04936	634.8108	476.5034186	576.24587	619.59564	132.769733
ENSG00000109819	8.610183	23.099109	12.564329	2.06634	36.233997	6.06294	7.425857	7.6296707	0	25.276929	6.971435	8.67201	3.301237	6.97954	4.822713	0.414788	9.795549	7.814611	0.561562	3.778875	0.606507	0.127238	0.150565	3.1012	5.881907
ENSG00000109832	0.330006	1.643945	0.273614	1.157331	2.44342	0.175587	0.19839	0.867021	1.161616	3.34595	2.349276	3.91636	0.93794	3.030783	3.376618	0.577425	1.2079213	0.3704766	0.8185119	0.39865	0.507673	0.485964	0.633737	3.6544542	1.696664
ENSG00000109846	116.987132995317	104.732910018694	92.58352	129.19023	120.488952	78.481825609	71.1087637676	117.17277	89.67427	90.903637346	113.60311	87.27937	71.90173	109.75609	123.973058	178.6603655	234.51707073	141.955510274139	193.96642	232.42755	343.09882	279.253665	260.54489	334.074900249	141.994586
ENSG00000109854	17.29651	17.10727	24.61784	28.69208	15.74561	13.51399	31.0726	21.53212	3.524086	22.07135	17.86106	0	6.73821	7.30012	39.89545	37.834019	31.756756	15.38447	24.32804	31.72986374192	6.052315	22.99798	9.21298	17.80761	9.623653
ENSG00000109861	5.23487	46.0199	26.73269	8.52611	39.20088	96.9226775	22.516728	14.81131	94.15936	12.5353	4.7415	16.19517024	78.3379009	58.78122	9.85097	70.54792	25.71666	15.30925	68.9078754439	53.0116	38.08267	98.46988	52.01146	24.94762	57.62575
ENSG00000109881	5.65727	2.95076	4.19703	5.52329	1.24931	5.616155	1.69424	0.6411184	3.25546	1.9938329	4.99414	3.476933	2.962573	1.921992	3.74537	2.99599	6.34047	3.78547	3.002363	4.241976	5.94591	11.09375	3.776831	0.616073	3.642679
ENSG00000109906	3.80748	0.574759	0.490611	7.62719	1.758592	6.052679	15.6649	19.43013	19.114695	9.558298	30.694184343043	72.62247	26.06847	41.698265	30.58083	20.75697	22.8236	16.462	36.24732	10.37616	37.98564	36.818568	32.813338	32.854028	62.82962
ENSG00000109911	15.97996	12.028101	10.58494	5.699856	9.443	10.113696	17.54166	10.697404	13.39816	0.763275	14.93331	13.65013	12.87245	8.00233	24.02963	19.21452	17.19490194611	11.82284	15.47485	14.62541	7.10926	24.17974	12.5651804	19.00189	6.316204
ENSG00000109917	15.31135	12.650026	12.49968	34.31357	6.651356	0.629489	13.659063	12.50594	19.520597	29.63224	19.70168	33.671734	20.6373910022684	18.35009	18.66667	8.813967	17.13174	16.9815	36.33235	8.442443	32.455503	16.379	37.40543	23.172172	23.524037
ENSG00000109919	117.8202	150.93668	89.60689	59.2200562254	161.4626	110.55821	87.10305	96.04691	168.91479	90.4084	102.78741	86.0879	108.30997	94.1527	99.987257	110.1139	103.80527	88.23136	112.37479	125.05317	138.84189	138.81	218.12842	130.9328	62.76812
ENSG00000109920	22.930999	34.8949	13.234433	44.8711294698	38.551782	3.592700274812	36.559526	27.0868422	25.33421	10.73196	17.355766	65.38777	7.82576	29.644708	43.144061	19.626245	33.562532	24.358018	32.60064	51.105837	16.715098	34.205604	33.852711	23.406998	19.120004
ENSG00000109927	0.323054	0.0707434	0	0	0	1.479547	0	0	0.70007	0	0	0	0	0.745576	0	0	0	0	0	0	0	0.0609703	0	0	0
ENSG00000109929	5.054697	20.972965	47.33189	10.132254	18.539265	14.371363	26.229197633021	50.735605	17.33898	16.59461	43.84352	29.635061	26.2664214	42.00699343	22.30053	34.4866264056	38.8723487	47.9193	42.18769	32.728417	43.073087	52.14916	61.906428	36.271348	22.18608
ENSG00000109943	1.618593666	0.55371	0	0.406948	0.332342	0	0	1.71384	0	0	0	19.919	0	1.8966	0.426109	7.59857	0.467208	9.94789	0	0.863332	0	0	0	0	0
ENSG00000109944	1.465208	9.06804	0.772434	2.739006	2.439934	1.370401	5.75467	0.524761	0.966095	0	1.03328	0.515549	1.27981	6.236418	0.725703	0.889518	1.050115	0.443953	4.27559	3.03779	0.467881	7.244295	1.57805	5.01984	5.530969
ENSG00000109956	1.61479	0.51536	1.41755	1.11899	1.26153	0.777702	0.484653	1.163713	0.78853	1.0073645	0.908714	1.76594	0.239701	0.973976	1.5989403	0.968799	0.690522	1.54398	1.33779	0.900563	0.714906	0.801504	1.069913	0.878009	1.53681
ENSG00000109971	804.90071	934.813731108939	758.3389155253	622.07584	841.70632639909	950.420909503256	430.73778	942.857425	1037.975933	617.922293655	632.928679054847	525.94453614972	1018.2044548	651.34727064	770.13697	966.629040084023	797.73782	650.103101	762.402572	704.97808	951.709660119258	1084.69775362	995.21097	698.17447	466.787198
ENSG00000109991	0	0.648565	0	0.830217	0.778131	0	0.799658	1.83701	0	0	0	2.064648	1.30755	0.868295	0	0	0	0.838171	0	0	1.23562	2.41048	0	0	0.0648219
ENSG00000110002	64.99881	57.90633	55.7037	41.190741189285	55.13221	34.6578	46.698446	98.023008	54.30398	41.787186	53.39844	54.19701591	54.072776	65.26794	63.68314	39.61712	16.922443	60.70858	22.77175	39.628347	7.39247	13.81652	26.561224	22.857856	49.18133
ENSG00000110011	40.11223	64.286644	40.742525	32.5775	25.70697	47.19862	26.670246	34.82442	24.02166	17.01479	33.52477	81.7201433708	35.25652	60.67645	59.12903	84.193257	52.04949	46.36033	68.6293	65.29809	5.28766	22.870455715809	40.55064	36.90769	31.46604
ENSG00000110013	34.0239	23.114170120824	22.36296	28.127958	7.012589	11.03134	7.5498	27.10256	27.914848	10.42778	11.7756270642	14.405192	14.429615	30.27359	41.01648	17.64969	29.35927	22.245276	23.93734	8.51489	42.944024	11.342442	10.156312	28.60944	28.26186
ENSG00000110025	10.031021	9.823961	4.9828	6.35805	3.909783	10.000626	7.45409	9.56238	12.421817	6.440872	4.54012	9.887035	5.56558	19.90556	9.35507	6.01928	14.41098	8.921972	13.44404	11.38968	9.615706	11.8669	13.39987	11.18203	7.63582
ENSG00000110031	12.37933	2.98952	1.89187	9.90512	17.401787	2.72741	11.781226	3.17093	6.22734	7.34705	10.7433400072062	15.86765	11.43229	11.05013	7.74487	13.12948	8.00025	9.1642	23.81222	14.97952	2.659585	8.11643	16.7839835	0	22.803633
ENSG00000110042	0.0932949	0	0	1.28295	0.263593	0.942701	0.0640169	0.934864	0	0.199546	0.376704	0	1.09115	0.999566	0.337288	0	0.18167	0.259372	0.306336	3.4017	0	0	0	0	0
ENSG00000110046	13.349277	10.72712	13.1522	7.360158	9.4156085	12.31544	3.551052	6.3087734378	15.17825	19.61059	14.02678	33.62143	17.321098	4.06745	10.59934	4.949665	12.2558	18.580877	11.028148	8.54827	16.326206	4.975697	3.151439	0.932333	1.1076
ENSG00000110047	37.53012	26.566991	50.33854	51.19213	10.211996	13.387952	15.644528	69.82805	44.71507	35.169358	32.96851	12.6394	19.484532	27.114573	36.313649	39.56984	37.562218	33.623864	53.059149	38.782952	101.68852	50.139656	67.22431	71.37459918	3.508281
ENSG00000110048	4.68372	4.46784	7.54968	7.696533	8.65403	1.43027	6.07077	5.73371	4.50772	6.45329	4.71135	5.08354	5.32791	7.55957	3.903677	3.79879	8.38483	3.578789	15.73862	5.39672	4.17785	7.33957	5.54475	0	8.70788
ENSG00000110057	2.73886547	4.0156331	6.93547	4.243943	0	0.278332	0.168543	6.27876	0	4.796533	0	1.364318	6.4876	0	3.90072	5.63568	2.39476	1.05224	3.86533979219	0	3.5015	2.631286	2.15719	0	0.592931
ENSG00000110060	14.98485	5.478791	14.7700200053347	35.70695	12.22255	16.624014428	16.8795	12.02529	14.282574	18.31245158565	46.68667	12.7995	22.66384	6.6178402242	10.8569	10.4277	7.71567	13.26784	15.7418397	17.4636	0	10.526	18.53836	15.05636	17.94783
ENSG00000110063	14.61794	12.4872	5.96851	26.1768	19.1003	11.48906	11.71331	18.87642	11.09597	9.34922	15.47369	49.2831	21.65527	23.49278	8.64556	8.08327	23.1372	1.79898	29.19483	20.44755	8.25975	18.30093	23.901714	0	23.8531
ENSG00000110066	14.22186	7.180471	12.622585	4.45283	7.873642	10.174906	3.73334	4.82334	14.794392104	15.82562	10.813543555	14.626763	4.339038	14.501940006184	9.608482	15.022456	11.769963	9.228077	1.987165	15.085257450901	31.734954	7.390175	15.727338	25.62697	18.28966
ENSG00000110074	8.37854	18.070298	13.60953	21.914637	0.659168	16.052798	11.789527	20.21831	19.591195	3.54746144719	15.36324341567	25.867948	11.7092100064854	18.88361	6.871079	17.73094	22.245373	14.55033	10.220263	23.2591053	10.104568	23.74746	11.31855	17.06164149	60.10726
ENSG00000110075	28.1582361275	54.165827418106	12.58679787809	60.64752019	30.218493663	48.061570058731	22.63929117	75.017336	26.0930034733213	26.21728	34.87628092561	98.7463038071	31.9455517	46.60526	25.47554	70.950179266	27.82046	64.12247215251	43.0958810242428	63.592571629	65.344776728	42.143630024849	34.25962905895	48.5277600160098	41.9492797
ENSG00000110076	12.386971	9.42385	15.467453	22.165377933	15.890728	31.554333	51.9452103243	35.2745	13.912035646	9.06551582	0	12.488092293	18.036344	0.14175	27.35554	8.9878	3.2401432147	15.55562	4.5310155135	4.504673	18.27475384	22.132820675	19.23474	1.01063	40.993712
ENSG00000110077	1.20265	2.0306	0.664281	1.24129	1.11987	4.553604	3.163524969237	0.187618	1.06661	0.303375	0.22356	0.876639	2.634122	4.8647	0.73814	1.2946	6.024782	10.666903	13.57631	17.77873	1.4031	3.098948	0	0.558775	1.84352
ENSG00000110079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.46384	0	5.2804	0	0	1.003575	0	0
ENSG00000110080	4.274470728331	22.504953366823	0	0	11.80204110667	5.86121	6.158632	8.68692	12.7635840281232	3.771129	5.725836	24.82786832227	27.295910998	10.9895438	4.84656	23.619093247159	9.03643	7.944	43.716819	28.57929	22.577174	19.1003841262	30.27585	33.596270974273	28.59009
ENSG00000110090	6.452007	2.18063	6.44778	5.52617	7.47875	6.191420379023	13.0187163	6.46278	12.27317	10.76167	4.62353	11.69781	19.10913	26.99153	4.87087	12.31143	16.79014	13.73349	8.006588	32.12953	15.3385	15.255	18.23243	17.43956	6.96104
ENSG00000110092	8.733836	17.988896	9.72484	8.52199	9.5475	10.303	2.28845	17.90366	15.7754	20.0509	9.853463	2.17616	7.74507	6.237333	17.6387	15.4362	37.90531	17.183595	16.20677	17.20534	49.60653	44.75369	50.96882	78.99538	23.24475
ENSG00000110104	23.614600198975	19.8918	9.11114	14.1796	26.619275	20.9702	10.6388	35.0575	27.0746	10.594	6.56342	17.8179	17.1507	16.65018	2.82575	9.52775	7.86274	7.98944	5.73398	11.9239	43.1692	18.3958	19.6367	21.11183	26.7701
ENSG00000110107	3.800686	4.20288293	3.494726	1.599261	14.88841	3.777653	11.45471	12.624749	9.67627	3.21658	15.22993	12.44364	5.531434	6.70194	0.699015	23.18951	5.16572	0	20.86876	19.52768	0	2.80938982	8.42854	0	5.320681
ENSG00000110108	90.7026	74.5521	67.71643	89.16321	130.3382	107.1422	64.67044	113.4017	165.4267	101.4354	102.2027	164.4891	99.8579	220.4481	115.0135	184.4831	188.2166	103.0435	178.6604	204.8075	91.9001	172.1887	199.0317	160.1206	206.3915
ENSG00000110169	2.305472	0	0	0	0	0.850731	0	0	0	2.50279	4.03247877	10.58468	13.12808	1.93765	0	0	1.15543	0	0	0	11.8639	2.807703	12.242065	4.91223	0.612255
ENSG00000110171	10.1571400718983	5.0295609	9.177198	14.027525	5.67177	11.707614	14.373569	12.3894406277	5.75703	11.773273	1.49244	23.492144	12.0888277	9.77224	12.55284	7.851938	8.77023	33.478613	21.649076	37.065495	3.72656	6.707545	4.20335	0	6.25189
ENSG00000110172	12.819136	27.141062	4.409385	25.87509109254	12.7066797	29.411457	5.620657	32.3201376856	35.270628	10.1094272	19.284549	22.88225	12.422631946654	46.092503	8.951155	14.356571	19.81605	22.472445	17.184329	15.850581165	23.923476	10.748824	23.032596	15.558665	14.195747
ENSG00000110195	1.51107	3.32051	0	0.869337	12.1234	0	0	1.77484	0	0	0	0	1.83248	0	8.33704	0.904223	0	2.22926	6.511116	0	7.98903	0	3.33475	0	0
ENSG00000110200	21.866530723895	26.63421	10.45981	19.41784	21.89062	13.23012	18.567556	35.28979	31.0721900552018	29.002106	28.7344	39.116507336	30.00757588	41.33191	14.30865	38.0961319333	50.25598316629	25.327436	45.00841013363	28.486082	47.14625	47.30608	41.59624	19.94773	26.07166033942
ENSG00000110203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99717	0	3.75982	0	2.826518	0	0	0	0	0	0
ENSG00000110218	3.21742	7.93121	2.627392452	0	14.32160590279	6.5834	4.54915	9.99902	14.5432	8.37054	4.07327	0	7.23679177385	9.57589	12.4019	10.4939	9.20404176097	9.96686	10.5872	7.862585314	9.85431	7.86372	4.759	1.58199	1.082472367
ENSG00000110237	4.37907	14.72767	15.0943	5.33071	2.668	5.96492	11.4869	10.37316	2.57489	1.755593	5.93286	3.56012	3.53993	4.79134	3.596707	4.96116	2.126815	5.77888	15.75804	6.99767	12.24011	10.08485	15.701276	6.4478309	12.95371
ENSG00000110243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02707200232749	0	0	0	0	0
ENSG00000110274	10.348882989943	19.16679	22.364957	15.211695	1.85997	16.3763	13.786708	13.254315	6.60417	18.552223	13.24956	7.4871645148	15.091353	9.537487	9.662518	4.743579	13.191128	21.486556	10.847601	6.14365	2.613777	16.910854	11.55348	9.994744	27.22683
