gene	CD8_subtype_1	CD8_subtype_2	CD4_subtype_1	CD4_subtype_2	B_cell_subtype_1	B_cell_subtype_2	NK_subtype_1	NK_subtype_2	mono_subtype_1	mono_subtype_2	Endothelial_subtype_1	Endothelial_subtype_2	Fibroblast_subtype_1	Fibroblast_subtype_2	Neutrophils_subtype_1	Neutrophils_subtype_2
ENSG00000257767	0.04889963245110382	0.048901187500000144	0.23465398856699912	0.23465999999999945	2.481050113124986	2.481050113125005	0.9527916401797631	0.9543774999999999	21.828807500000003	21.741716523048815	0.3657916334694439	0.3649937954545456	4.695530376189341	2.1867384959358493	0.01086465	0.882
ENSG00000257829	0.19622424898666113	0.19622999999999993	0.05258515285851207	0.05258650000000021	0.10224437500000036	0.10224437499999961	9.917333345194148	9.922417499999996	0.16308750000000002	0.16068130638681477	0.005404764096106187	0.005356909090909092	0.008560857873871645	0.00854810476190474	0.0	0.0
ENSG00000258035	0.26926616684396676	0.2692753124999996	0.3953832042933158	0.39539333333333193	1.5267891875000088	1.526789187499993	0.18067702482355597	0.18097775000000002	7.4292619166666665	7.399580642897439	0.008245824791410008	0.008193800000000001	0.030157979240227357	0.030110128571428585	5.7111	12.358495000000001
ENSG00000258168	0.84994196725679	0.8499451250000031	0.8984494299336911	0.8984523833333351	12.697089312499964	12.697089312499939	0.9461341186673078	0.9464300499999999	0.6787504999999997	0.677763163989876	0.2872630310980412	0.2867528918181819	0.31128334182599815	0.3109535957142853	0.6116775	0.91106285
ENSG00000258230	2.702405763417526	2.702434375000008	0.853780661446608	0.8537903333333356	2.823519062500025	2.823519062500034	11.531234472178804	11.534994999999999	1.9143398333333332	1.9063635969360468	0.04905466185473625	0.04887207272727271	1.1252677940977205	1.3115130415993395	0.21295250000000002	1.5066455
ENSG00000258525	1.0806484751499503	1.080663343749997	0.3179976445611433	0.3180049999999995	23.34050624999985	23.340506250000065	0.6861270844120063	0.6865147500000005	0.6856681166666666	0.6811488083364224	0.04031695988129233	0.04017857009090909	0.30364509081322183	0.30331451666666703	0.17988099999999999	0.57939725
ENSG00000258581	10.218938415917158	10.219033750000055	7.314175172129154	7.314233333333292	28.843887499999955	28.843887499999738	7.8316945068209645	7.836594999999993	502.17558333333324	500.30586858983673	0.09977494636240314	0.09928419090909094	7.946663278001789	6.350706491802938	169.95919999999998	46.5865
ENSG00000258659	33.033480985453444	0.2518586750676945	16.779298334615838	15.7366699212355	50.638045950986864	45.14720821164684	50.899962712585285	141.55704347037	22.699904156682976	27.856577383363415	70.914310327862	1.8985368053986136	12.158025512015476	5.855207954105432	29.541244999999996	43.082375
ENSG00000258732	14.032084945445346	14.03234000000008	2.135411574634259	2.1354466666666667	1.6234585624999935	1.6234585624999927	29.795844508655797	29.807524999999966	173.91634583333328	173.12027808207847	0.04033088088521663	0.04014453818181818	1.3500532908308267	1.0157404274885764	0.0	0.2205065
ENSG00000258760	2.1439587922001127	2.1439723749999904	2.0769357628994416	2.0769563333333285	36.31187624999988	36.31187625000007	0.7714575832739244	0.7719810000000001	1.6676785000000007	1.6625067579860784	0.006836962669200722	0.006807588636363633	0.22805887505434116	0.22788763333333387	3.1146249999999998	1.9175799999999998
ENSG00000258810	0.5556837205923993	0.5557043750000015	0.8127358457672917	0.8127566666666703	10.496356874999954	10.496356874999952	0.25440156511318474	0.25482500000000025	5.384869166666667	5.354588264122729	0.0573499175160315	0.05701927727272729	0.0009902704854295652	0.0009891495238095224	3.7719650000000002	19.506694999999997
ENSG00000258867	6.297152653220922	0.08747202258100993	0.9766270470616738	0.9728356253653568	1.1497818339374475	1.1506476691821406	20.392270882554982	20.394389250000014	0.9669492896563003	1.8584306643093724	0.021861396025477195	0.02174078181818184	0.3424788842392	0.34209483000000057	1.7357165	1.597965
ENSG00000258872	0.48219118237098696	0.4821986249999987	0.32999692318953483	0.330002333333335	0.4244013750000015	0.42440137500000175	1.116052522959748	1.1166120000000006	9.606193333333332	9.58277006996635	0.05172527144976152	0.051585283636363645	0.06773600520001376	0.08376640955343381	12.175905	0.45320649999999996
ENSG00000258926	22.952314319208284	22.952368749999874	18.307125068166112	18.3072000000001	0.16879399999999883	0.16879400000000044	28.228221917262363	28.239550000000005	0.2469418333333333	0.24554702229023476	0.21400342608230427	0.21358879454545457	0.024542166048290005	0.024508771428571482	1.2500740000000001	0.3250775
ENSG00000259004	0.01823015576991692	0.01823093749999996	0.02875859658737982	0.028759333333333355	1.613416562499995	1.613416562499994	0.6093585594004878	0.6097937500000001	6.861109999999997	6.848822089838067	0.007333043330482375	0.007272422272727275	0.002801315710473666	0.002797708571428576	1.542595	2.4628550000000002
ENSG00000259007	34.36667083539184	34.367023687499845	19.45875873202583	19.458898333333313	5.644238249999988	5.644238249999974	86.60488483100481	86.6328	25.39480333333333	25.285562495975288	0.01383619058275912	0.013713681818181825	0.009256998739475964	0.009242047619047596	25.7679	18.6735
ENSG00000259094	7.11457940621421	7.114611875000022	1.1957012703508267	1.1957116666666654	0.4047801250000014	0.4047801250000016	7.497499151668958	7.500564999999996	0.5732211666666666	0.5715013298685906	0.01478616529802869	0.01472902181818181	0.25806304862867224	0.2577729652380956	0.15933550000000002	0.762241
ENSG00000259196	0.9239442517094434	0.9239594999999969	6.727511041855143	6.727588833333353	1.9517516250000027	1.951751625000015	1.9025044232064985	1.904332500000001	1.1957024166666663	1.1896620075148594	0.05172414594330461	0.05156182727272728	0.03423260081611979	0.0341834571428571	2.999975	0.480121
ENSG00000259225	0.040443553947273884	0.04044468750000016	0.04716945826599201	0.04717066666666639	0.05479062500000011	0.05479062499999976	0.265348956992275	0.26565825000000015	12.582230999999998	12.524461986748166	0.043887383335369005	0.04375347954545451	0.34457579722998666	0.3441997590476191	0.8769899999999999	1.6398104999999998
